id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
13290486,Sunny & bright 1 bed flat in colourful Totterdown,74990295,Mark,,Windmill Hill,51.44231,-2.58228,Entire home/apt,66,5,250,2022-12-10,3.14,1,0,17,
13294974,"Lovely sunny, double room with on-street parking",57939827,Charlie,,Brislington West,51.44105,-2.5529,Private room,27,1,120,2022-12-08,1.57,3,0,39,
13369879,"Clean, Comfortable Double Room Street Parking",62911460,Jane,,Stoke Bishop,51.48556,-2.64582,Private room,34,1,111,2022-10-07,1.40,3,24,20,
13476552,2 lovely double rooms in quiet home,77046591,Lucia,,Avonmouth & Lawrence Weston,51.49505,-2.65498,Private room,65,2,46,2021-08-30,0.58,3,296,0,
13500079,Lovely double room in quiet house,77046591,Lucia,,Avonmouth & Lawrence Weston,51.49951,-2.65259,Private room,39,1,5,2019-07-21,0.07,3,272,0,
13555151,"Cosy room, Cotham (1)",8256363,Catrin,,Redland,51.47331,-2.60577,Private room,35,3,67,2022-10-27,0.87,2,34,10,
13573568,Beautiful house full of character,65252235,Jodie,,Easton,51.45876,-2.55678,Entire home/apt,250,1,37,2019-02-24,0.47,2,33,0,
13574823,Gorgeous double room,65252235,Jodie,,Easton,51.457,-2.55756,Private room,31,2,126,2022-08-27,1.59,2,177,12,
13601728,Large Cosy House - whole rental / individual rooms,10368086,Sara,,Clifton Down,51.47133,-2.61182,Entire home/apt,213,3,15,2022-10-18,0.28,2,55,6,
13635144,"20 mins to Stokes Croft, city centre, green oasis",76200500,Helen,,Ashley,51.47028,-2.5801,Private room,1961,3,83,2022-12-17,1.06,2,145,18,
13780181,North Street Victorian Home,53066978,Tim,,Southville,51.442989,-2.615829,Entire home/apt,200,7,17,2022-09-03,0.22,1,0,3,
13792660,Wonderful Sunny house - min.5 days,77046591,Lucia,,Avonmouth & Lawrence Weston,51.50071,-2.65221,Entire home/apt,88,5,13,2022-03-12,0.17,3,0,2,
13843140,Cosy Stylish Bedroom near Glos Rd & Airbus,76991552,Laverne,,Horfield,51.49577,-2.58302,Private room,25,2,329,2022-01-16,4.19,1,57,3,
13844007,Redland: Double room in large Victorian house,42471628,Lindsay,,Redland,51.47218,-2.60532,Private room,50,1,73,2022-12-11,1.14,1,32,1,
13909207,Clean and comfy townhouse,75054180,Rachel,,Windmill Hill,51.44346,-2.57996,Private room,45,2,61,2022-10-17,0.90,2,29,8,
13909216,Comfortable south Bristol townhouse,75054180,Rachel,,Southville,51.44552,-2.58074,Private room,60,2,83,2022-10-17,1.07,2,58,11,
13982286,Double Room in Victorian Terrace,9707775,Shula,,Southville,51.44116,-2.60727,Private room,55,2,96,2022-12-04,1.23,1,0,25,
13993378,"Comfortable Kingsize Ground Floor Room, Parking",62911460,Jane,,Stoke Bishop,51.48556,-2.64582,Private room,34,1,74,2022-10-25,0.95,3,24,29,
13993634,Contemporary Super Large Apartment in The Old City,80431142,Sean,,Central,51.45443,-2.59368,Entire home/apt,95,2,254,2022-12-11,3.30,2,131,49,
14005308,"Entire Apartment!
Cozy City Centre - Wapping Wharf",32808632,Chloé,,Central,51.44624,-2.59836,Entire home/apt,69,30,11,2019-06-13,0.21,3,27,0,
14019547,Lovely 2 - bedroom apartment in vibrant Greenbank,34312028,Gill,,Easton,51.46737,-2.55988,Entire home/apt,100,2,4,2022-12-01,1.10,1,186,4,
14074457,"Self-contained Southville flat, perfect location!",40985747,Sally,,Southville,51.44496,-2.60099,Entire home/apt,78,2,294,2022-12-11,4.49,1,165,69,
14233480,Eaton Crescent - Beautiful Clifton Apartment,65463336,Michael,,Clifton Down,51.46025,-2.6137,Entire home/apt,200,20,29,2021-10-31,0.95,2,0,0,
14277343,"20 mins to Stokes Croft & city centre, quiet oasis",76200500,Helen,,Ashley,51.47215,-2.57922,Private room,40,3,65,2022-12-16,0.84,2,77,14,
14385904,"Calm, spacious ensuite near Southmead Hosp. 1 or 2",21004234,Sue,,Horfield,51.49406,-2.59715,Private room,35,1,187,2022-10-16,2.41,2,339,18,
14390717,"Quiet + peaceful garden view single, near hospital",21004234,Sue,,Horfield,51.49287,-2.5969,Private room,32,1,123,2022-12-16,1.59,2,339,10,
14442814,Beautiful double bedroom with private bathroom,88922941,Laura,,Bedminster,51.43514,-2.6101,Private room,55,1,211,2022-12-11,2.72,1,64,49,
14483722,Central Bristol Budget Studio Apartment,45366780,Jake,,Ashley,51.46806,-2.58062,Entire home/apt,61,3,71,2022-12-09,0.93,5,365,3,
14519297,Spectacular Views in Bright Victorian Home,38385150,Jenn,,Clifton,51.45633,-2.61049,Entire home/apt,89,1,91,2022-06-25,1.18,2,0,12,
14611969,Stunning traditional flat in the heart of Bristol,40145180,Marco,,Cotham,51.46367,-2.59789,Entire home/apt,106,1,662,2022-12-24,8.58,1,129,132,
14627596,Quiet double room close to Gloucester Rd BS7,7380185,Fenella,,Bishopston & Ashley Down,51.4756,-2.58751,Private room,33,2,213,2022-11-28,2.76,1,71,36,
14710856,Sunny house with balcony near Bristol harbour side,43800815,Angela,,Southville,51.44234,-2.59904,Entire home/apt,86,7,256,2019-08-09,3.44,3,0,0,
14726789,Green Room. The Attic Room with Skyviews.,31999039,Anita,,Easton,51.46762,-2.56529,Private room,45,2,78,2022-12-09,1.02,4,365,35,
14854388,Comfy double rooms in a lovely area  /back room,92998981,Amel,,Stoke Bishop,51.48444,-2.64352,Private room,35,1,135,2022-12-09,1.75,3,361,26,
14876760,Comfy double rooms in a lovely area /front room,92998981,Amel,,Stoke Bishop,51.48384,-2.64424,Private room,30,1,146,2022-12-18,1.92,3,358,36,
14913567,"Double  Room, Cheswick Village, Bristol,(MOD/UWE)",93684655,Mike & Rach,,Lockleaze,51.49488,-2.55683,Private room,35,1,169,2022-08-20,2.20,1,0,3,
14943195,Family home 10 mins walk to centre,50598300,Natasha,,Southville,51.44363,-2.59704,Entire home/apt,105,3,152,2022-12-09,2.45,1,341,43,
14994706,Warm & Welcoming Double (+ 2nd single Z-Bed),37734868,Micaela,,Southmead,51.49411,-2.60926,Private room,31,2,134,2021-11-05,1.75,1,13,0,
15042679,Beautiful terraced house in Bristol,22713460,Clare,,Bedminster,51.43807,-2.60878,Entire home/apt,154,3,19,2022-12-10,1.34,1,319,14,
15176944,Beautiful Grand Apartment Redland,96325265,Host,,Cotham,51.4674,-2.60724,Entire home/apt,63,1,198,2022-12-09,2.62,4,28,45,
15223307,Health and Art in Comfort in Central Bristol,596653,Martin,,Clifton Down,51.4633,-2.60614,Entire home/apt,75,2,113,2022-10-27,1.62,2,220,13,
15223965,The Big Bristol House,96755593,Joanna,,Clifton,51.45509,-2.61035,Entire home/apt,470,1,127,2022-12-16,1.68,1,268,36,
15227718,Double bedroom just off Whiteladies Road + parking,95664486,Jo,,Clifton Down,51.45864,-2.61335,Private room,41,1,572,2022-12-13,7.53,1,173,114,
15243334,Brilliant and Bright 3 Bedroom Home - Bristol,15576008,Neil,,Clifton,51.45214,-2.61749,Entire home/apt,638,2,5,2019-03-07,0.09,1,300,0,
15315970,The Curious Cabinet Guesthouse: Extraordinary,2552998,Sadie,,Frome Vale,51.48254,-2.52261,Private room,89,1,0,,,2,89,0,
15369409,Sophie & Dan's home,45263904,Sophie,,St George West,51.45835,-2.54935,Entire home/apt,70,14,3,2019-06-23,0.04,1,77,0,
15372024,Bijou room in Totterdown close to Temple Meads,7852250,Tim,,Windmill Hill,51.44446,-2.58035,Private room,36,2,77,2020-01-22,1.02,2,2,0,
15389056,Modern Studio in Desirable Clifton Area,65192629,Hopewell,,Clifton,51.46107,-2.62067,Entire home/apt,72,1,219,2022-11-27,2.90,141,123,39,
15397477,The loft Room 6,57242974,John,,Eastville,51.47364,-2.56017,Private room,22,5,56,2020-10-03,0.74,5,0,0,
15397829,The double Room 3,57242974,John,,Eastville,51.47364,-2.56017,Private room,28,2,44,2020-10-23,0.59,5,91,0,
15457289,budget Bristol central studio,45366780,Jake,,Ashley,51.4681,-2.58118,Entire home/apt,66,5,47,2022-10-24,0.62,5,337,6,
15476981,En-suite superking loft in outstanding location,20637723,Jane,,Redland,51.47123,-2.59406,Private room,50,100,33,2017-07-29,0.44,1,365,0,
15519361,"Period property, Nr Whiteladies Rd",96525475,Laura,,Cotham,51.47001,-2.60341,Private room,48,1,122,2019-01-03,1.62,1,0,0,
15520066,Large double room with en-suite,24281132,Akbal,,St George Central,51.46371,-2.52128,Private room,40,3,16,2022-10-30,0.43,1,79,3,
15528949,Large room with single bed in Victorian house,99865250,Marcela,,Ashley,51.47045,-2.58533,Private room,31,2,79,2018-07-03,1.05,2,55,0,
15550502,"Cosy large double basement room, Redland",100085500,David,,Redland,51.47383,-2.61464,Private room,60,1,47,2022-10-22,0.63,3,172,13,
15638305,Fully furnished budget studio near City Centre,45366780,Jake,,Ashley,51.4681,-2.57899,Entire home/apt,61,2,32,2022-11-17,0.43,5,360,6,
15640695,Toad Lodge The Orange Room,100890506,Lydia,,Cotham,51.46406,-2.59851,Private room,46,1,251,2022-12-13,5.35,3,356,78,
15659149,"Cosy, self-contained, garden room, private access",47836893,Helen,,Knowle,51.43707,-2.5738,Entire home/apt,56,2,305,2022-12-16,4.06,2,227,57,
15712549,City Centre Haven,101375841,Sarah,,Ashley,51.46227,-2.58975,Entire home/apt,105,2,32,2022-09-04,0.43,1,235,1,
15750112,semi detached with terrace garden,42277729,Neil,,Brislington East,51.43367,-2.54659,Private room,40,1,37,2022-09-16,0.50,1,30,12,
15769877,KJ's Pembrokeshire single,85643875,Kay,,Lockleaze,51.49071,-2.57753,Private room,40,1,89,2022-09-14,1.19,2,330,23,
15797205,"Bright, Period & Contemporary - Overlooking Park",17684695,Sophie,,Ashley,51.46798,-2.57444,Entire home/apt,127,2,43,2022-12-26,0.59,1,54,7,
15797448,4 Bed Eco-Home- Winner of 'Best Self Build' Award!,23208622,Poppy,,Ashley,51.46447,-2.58881,Entire home/apt,156,2,14,2018-08-19,0.19,1,75,0,
15799784,"En-Suite Double, BBC, UoB, BRI, City Centre",92483434,Jamie,,Clifton Down,51.45941,-2.60998,Private room,41,2,105,2022-07-07,1.41,1,0,9,
15856894,Budget self-contained studio room near City centre,45366780,Jake,,Ashley,51.4663,-2.57972,Entire home/apt,56,4,30,2022-11-21,0.40,5,228,15,
15858299,Stylish apartment close to City Centre & Clifton,100569966,Rhiannon,,Clifton Down,51.46485,-2.60695,Entire home/apt,126,2,264,2022-12-13,3.78,1,60,9,
15869735,Comfy double room in a lovely area,92998981,Amel,,Stoke Bishop,51.4839,-2.6351,Private room,35,1,54,2022-09-17,0.73,3,0,1,
15901091,Quirky 2 bed flat sleeps up to 6 :),36819300,Gemma,,Bishopston & Ashley Down,51.48653,-2.58661,Entire home/apt,96,2,43,2022-12-04,0.58,1,9,1,
15934388,Houseboat 9 cabins 16+beds for Family/Group,94252632,Martin,,Hotwells & Harbourside,51.44743,-2.6028,Entire home/apt,1050,2,57,2022-11-27,2.74,1,298,34,
15960123,KJ's Cotswold twin with in-room refreshments,85643875,Kay,,Lockleaze,51.490433,-2.577103,Private room,48,1,185,2022-12-04,2.49,2,360,37,
16036831,New modern apartment nr Clifton Downs,20445078,Ellen & Martin,,Clifton Down,51.46676,-2.61755,Entire home/apt,80,2,202,2022-12-11,2.74,1,75,40,
16199730,"Delightful railway cottage , entire home w garden",105245218,Sally,,Brislington West,51.44585,-2.54551,Entire home/apt,150,4,0,,,1,0,0,
16297643,Large Double Room,68281771,Lionel,,Stockwood,51.42321,-2.55286,Private room,41,2,8,2021-09-16,0.14,2,0,0,
16340802,Spacious house in a vibrant area of Bristol,106990159,Mandie,,Bishopston & Ashley Down,51.48038,-2.58596,Entire home/apt,150,2,29,2018-08-12,0.40,1,77,0,
16565691,"Newly refurbished, stylish, urban 3 BR apartment",54376504,Clare,,Bishopston & Ashley Down,51.48277,-2.58765,Entire home/apt,80,3,242,2022-03-20,3.51,1,0,12,
16594174,Large Clifton room with kitchenette,109450752,Anna,,Clifton,51.45489,-2.61222,Private room,55,2,4,2017-08-06,0.06,1,0,0,
16608902,Super King jacuzzi ensuite in luxury house,45191811,Rachel,,Henbury & Brentry,51.50414,-2.61808,Private room,80,5,0,,,1,42,0,
16610405,Spacious flatlet with bathroom and kitchenette,109619388,Judith And James,,Ashley,51.47015,-2.58789,Private room,40,6,35,2021-04-30,0.49,1,115,0,
16615118,"x Just off Gloucester Rd, small modern studio",28922270,Carolyn,,Redland,51.4772,-2.59233,Entire home/apt,53,1,498,2022-12-21,6.99,1,56,70,
16654577,Sunny room in Southville overlooking garden,28214217,Sarah,,Southville,51.44247055053711,-2.608120918273926,Private room,45,2,37,2022-12-02,0.52,1,57,3,
16733635,Private room close to airport,56326105,Holly,,Bishopsworth,51.42586,-2.61757,Private room,45,1,2,2022-12-04,1.87,1,26,2,
16740034,"Self Contained Annexe ,own entrance",39215310,Rachel And Simon,,Westbury-on-Trym & Henleaze,51.48717,-2.60606,Entire home/apt,56,6,269,2022-12-02,3.72,1,272,13,
16802181,"The Old Gaol, Montpelier, Bristol",53661156,Frank,,Ashley,51.46523,-2.58861,Entire home/apt,90,2,305,2022-12-26,4.31,1,335,65,
16828819,Georgian Flat on Beautiful Square,111991581,Katrina & Pascal,,Cotham,51.46356,-2.59288,Entire home/apt,92,5,26,2022-11-28,0.36,1,53,17,
16853752,Historic two bed apartment in the City Centre,112252957,Helen,,Central,51.45376,-2.59313,Entire home/apt,98,1,244,2022-12-21,3.41,1,289,37,
16878480,"7 bedroom elegant period family home, Bristol",8755965,Rebecca,,Redland,51.47389,-2.60594,Entire home/apt,450,9,7,2021-08-28,0.11,2,147,0,
16892839,Funky garden maisonette in Redland with parking,48269225,Kelly-Ann,,Cotham,51.46979,-2.60933,Entire home/apt,79,1,781,2022-12-22,10.93,1,43,92,
16921208,Lower Park Apartments- Studio 8 - Hopewell,65192629,Hopewell,,Central,51.4557,-2.59939,Entire home/apt,72,1,211,2022-08-27,2.98,141,302,17,
16921595,Lower Park Apartments- Studio 9 - Hopewell,65192629,Hopewell,,Central,51.4557,-2.59939,Entire home/apt,72,1,29,2018-09-28,0.41,141,0,0,
16928881,Spacious double room in Garden Flat,37533889,Sarah,,Clifton,51.45708,-2.61098,Private room,57,2,23,2022-10-01,0.32,2,358,6,
16935897,The Coach House with Parking - Hopewell,65192629,Hopewell,,Clifton,51.45689,-2.61546,Entire home/apt,78,1,170,2022-12-07,2.38,141,343,13,
16971957,"Sunny, small nice place, Bristol",68281771,Lionel,,Stockwood,51.4214,-2.55102,Private room,29,2,121,2022-08-12,1.68,2,0,15,
17145927,"Great location. Newly built, warm and welcoming.",82286397,Caroline,,Ashley,51.4752,-2.59068,Private room,65,2,30,2022-09-21,0.42,3,86,8,
17197474,Bright Spacious Family Home in lively Easton,115777631,Rachel,,Easton,51.46387,-2.56333,Entire home/apt,106,2,100,2022-08-18,1.43,1,0,3,
17208038,Vibrant house full of character near City Centre,2160011,Sharon,,Easton,51.46474,-2.55985,Private room,33,2,205,2022-12-25,2.88,1,76,47,
17211150,Elegant Victorian house:iconic views across city.,14707015,Helen,,Windmill Hill,51.44063,-2.57167,Entire home/apt,150,2,187,2022-12-11,2.65,1,321,58,
17236942,"Comfortable, relaxed room in East Bristol",26879607,Catriona,,St George Troopers Hill,51.45561,-2.52862,Private room,40,2,252,2022-12-12,3.57,2,330,37,
17247211,Cosy double bedroom in St Andrews with garden,116218968,Daniel,,Ashley,51.46847,-2.59086,Private room,49,1,77,2022-11-01,1.08,2,167,20,
17247503,Modern  apartment - Sleeps 4 people Cabot Circus,74742488,Liam,,Ashley,51.46013,-2.58577,Entire home/apt,102,2,21,2018-02-19,0.30,1,361,0,
17252638,Victorian family house with stunning city views,9469045,Ester,,Windmill Hill,51.43953,-2.59181,Entire home/apt,100,2,35,2021-10-31,0.65,1,0,0,
17306490,"Charming Room in Family Home, Henleaze",90182477,Lisa,,Westbury-on-Trym & Henleaze,51.48464,-2.59961,Private room,31,1,92,2021-11-21,1.35,2,32,0,
17313318,contemporary budget city studio apartment,45366780,Jake,,Ashley,51.46812,-2.57893,Entire home/apt,63,5,50,2022-11-10,0.71,5,365,2,
17405811,Large very central 4-story townhouse - Big Groups!,37526160,Adam,,Ashley,51.46255,-2.58576,Entire home/apt,764,2,123,2022-11-13,1.79,4,250,34,
17420968,Private double room 15mins from city centre,26643269,Ivonne,,Hengrove & Whitchurch Park,51.42319,-2.56322,Private room,48,1,1,2022-12-11,1,1,334,1,
17461146,"Victorian House In Bristol, Kingswood",69976423,Alexandra,,Hillfields,51.46779,-2.51943,Entire home/apt,113,3,63,2022-11-27,0.96,1,365,9,
17473096,"Great location. Newly built, warm and welcoming.",82286397,Caroline,,Redland,51.47721,-2.59086,Private room,65,2,44,2022-12-11,0.62,3,86,7,
17474149,Charming spacious double room,13685989,Juliet,,Redland,51.47247,-2.59309,Private room,70,30,39,2022-09-22,0.55,3,145,2,
17480532,Super Comfortable Double Bed in Lovely Apartment,101932134,Simon,,Ashley,51.45958,-2.58596,Entire home/apt,126,7,25,2022-10-01,0.36,1,180,2,
17613516,Large cosy room in home near stores & cinema,1954565,Fiona,,Brislington West,51.44402,-2.55956,Private room,35,2,5,2021-10-06,0.13,2,0,0,
17614780,3 bedroom Bristol family house in great location,52842276,Lucy,,Cotham,51.46507,-2.60238,Entire home/apt,84,4,5,2022-07-18,0.07,1,0,2,
17674434,The loft Room 5,57242974,John,,Eastville,51.47364,-2.56017,Private room,30,2,36,2021-06-27,0.52,5,112,0,
17691839,Quiet riverside apartment with views and parking,120520207,Gail,,Central,51.4541,-2.5865,Entire home/apt,91,1,63,2022-09-04,0.93,1,86,37,
17743506,"Elegant, Stylish & modern flat in Central Bristol",121038692,Tony & Rosalind,,Ashley,51.46175,-2.585,Entire home/apt,131,1,157,2022-11-18,2.25,1,277,32,
17756607,Single room in a peaceful cosy home in BS16,108581034,Houri,,Eastville,51.48082,-2.54968,Private room,48,1,16,2022-11-06,0.23,1,363,3,
17777720,"Trendy, urban open plan apartment (City centre)",78138609,Amy,,Ashley,51.46363,-2.58438,Entire home/apt,169,2,245,2022-12-04,3.60,1,36,69,
17863124,Double Bed in Beautiful Apartment,8015723,Katherine,,Easton,51.46851,-2.56449,Private room,50,1,32,2021-10-23,0.46,1,0,0,
17873393,Lower Park Apartments Studio 1 - Hopewell,65192629,Hopewell,,Central,51.4557,-2.59939,Hotel room,72,1,22,2022-08-28,0.33,141,0,1,
17873565,Lower Park Apartments - Studio 6 - Hopewell,65192629,Hopewell,,Central,51.4557,-2.59939,Entire home/apt,72,1,55,2022-09-25,0.81,141,342,6,
17875060,Lower Park Apartments - Studio 3 - Hopewell,65192629,Hopewell,,Central,51.45547,-2.59881,Hotel room,72,1,111,2022-12-03,1.61,141,348,17,
17875182,Lower Park Apartments - Studio 4 - Hopewell,65192629,Hopewell,,Central,51.4557,-2.59939,Entire home/apt,72,1,69,2022-07-16,1.00,141,30,6,
17875273,Lower Park Apartments- Studio 5 - Hopewell,65192629,Hopewell,,Central,51.4557,-2.5994,Entire home/apt,72,1,87,2022-12-11,1.30,141,292,2,
17875408,Lower Park Apartment - Studio 2 - Hopewell,65192629,Hopewell,,Central,51.4557,-2.59939,Hotel room,72,1,151,2022-12-03,2.19,141,26,18,
17875494,Lower Park Apartments - Studio 7 - Hopewell,65192629,Hopewell,,Central,51.4557,-2.59939,Entire home/apt,72,1,67,2022-12-07,1.00,141,328,8,
17902476,MyCityHaven Stylish apartment edge of Cabot Circus,51686051,Michael,,Ashley,51.45964,-2.58812,Entire home/apt,75,30,48,2021-12-13,0.69,17,146,0,
17950249,Comfy double room in Bohemian Central..,119777015,Louise,,Ashley,51.4659,-2.58546,Private room,45,2,95,2022-10-02,1.36,2,14,14,
18028921,Spacious and comfortable Victorian terrace,8525801,Caroline And James,,Bishopston & Ashley Down,51.47659,-2.58125,Entire home/apt,5000,2,16,2019-06-30,0.24,1,177,0,
18056747,Garden facing room in central Bristol,122696129,Tamsin,,Central,51.46084,-2.60216,Private room,90,2,11,2022-09-24,0.54,3,331,6,
18100599,3 Berkeley Square - Sycamore or Cedar,5475166,Tina,,Hotwells & Harbourside,51.45353,-2.60627,Private room,99,1,74,2022-11-24,1.07,4,82,3,
18109946,Modern & Stylish  2 Bedroom Flat,124759413,Alvaro & Celina,,Ashley,51.46165,-2.58756,Entire home/apt,125,3,24,2022-08-21,0.35,1,0,2,
18132590,Convenient studio in great Bristol location,31029628,Ian,,Ashley,51.47101,-2.59304,Entire home/apt,63,2,180,2022-08-28,2.59,1,0,21,
18224845,3 Berkeley Square -  Chestnut/Hazel/Willow/Oak,5475166,Tina,,Hotwells & Harbourside,51.45418,-2.60549,Private room,105,1,59,2022-12-09,0.86,4,87,5,
18225225,3 Berkeley Square - Maple - Deluxe ensuite shower,5475166,Tina,,Hotwells & Harbourside,51.45575,-2.60623,Private room,98,1,51,2022-11-15,0.74,4,81,5,
18273700,Peaceful Lovely Space 'The Parlour Room',1582810,Wendy,,Easton,51.4651,-2.55563,Private room,38,4,28,2022-12-23,0.49,3,365,9,
